url,page_label,brand,page_type,fetch_status,recommendations
https://www.radissonhotels.com/en-us/hotels/park-plaza-utrecht/deals,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-utrecht/dining,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-utrecht/dining/cubo-kitchen-and-bar,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-utrecht/fitness-wellness,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-utrecht/reviews,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-utrecht/rooms,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-utrecht/services,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula/attractions,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula/contact,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula/deals,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula/dining,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula/dining/pool-bar-restaurant-oliva,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula/dining/restaurant-verudela,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula/fitness-wellness,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula/reviews,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula/rooms,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-verudela-pula/services,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/attractions,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/contact,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/deals,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/deals/fashion-week,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/dining,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/dining/carstens,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/dining/vics-bar,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/fitness-wellness,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/reviews,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/rooms,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-amsterdam/services,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london/attractions,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london/contact,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london/deals,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london/dining,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london/dining/tozi-victoria,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london/dining/vics-bar,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london/fitness-wellness,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london/reviews,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london/rooms,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-victoria-london/services,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam/attractions,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam/contact,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam/deals,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam/deals/festive-dine-dream,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam/dining,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam/dining/tozi-restaurant-and-bar,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam/fitness-wellness,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam/reviews,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam/rooms,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-vondelpark-amsterdam/services,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/attractions,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/contact,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/deals,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/dining,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/dining/brasserie-joel,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/dining/ichi-sushi-and-sashimi-bar,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/dining/illy-cafe,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/dining/primo-bar,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/festive,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/fitness-wellness,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/reviews,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/rooms,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-westminster-bridge-london/services,en-us / page,Park Plaza,page,http_403 - access-restricted template,
https://www.radissonhotels.com/en-us/hotels/park-plaza-xi-an-north-station,en-us / page,Park Plaza,page,http_403 - access-restricted template,
